14679584-n	ind:def	mineral biru kehijauan atau abu-abu terdiri dari aluminium silikat dalam bentuk kr
14679780-n	ind:def	garam atau ester asam laktat
14679882-n	ind:def	mineral yang terdiri dari kalium magnesium sulfat ganda
14680261-n	ind:def	mineral dari kelompok mika
14680415-n	ind:def	mika yang merupakan biotit yang mengandung besi
14680514-n	ind:def	mineral putih yang terdiri dari magnesium karbonat
14680836-n	ind:def	tar hitam pekat diantara minyak dan aspal
14680963-n	ind:def	oksida mangan ditemukan secara alami sebagai hausmannite
14681100-n	ind:def	mineral hitam yang terdiri dari oksida mangan dasar
14681555-n	ind:def	berbagai mineral yang terdiri dari silikat hydrous atau kalium aluminium
14681987-n	ind:def	mineral kuning yang terdiri dari nikel sulfida
14682469-n	ind:def	mineral menyerupai grafit yang dinilai sebagai sumber utama dari molybdenum
14682642-n	ind:def	mineral cokelat kemerahan mengandung logam tanah jarang
14682963-n	ind:def	senyawa molekul sederhana yang dapat bergabung bersama untuk membentuk polimer
14683204-n	ind:def	mineral keputihan terdiri dari aluminium silikat natrium atau kalium aluminium
14683447-n	ind:def	batuan beku terdiri dari piroksen dan nepheline
14683595-n	ind:def	mineral amphibole terdiri dari magnesium silikat kalsium
14684017-n	ind:def	mineral berbentuk kalsium nitrat
14684111-n	ind:def	mineral yang terdiri dari magnesium besi silikat : sumber magnesium
14684272-n	ind:def	mineral jarang berwarna hijau hingga hitam terdiri dari tembaga arsenate
14684690-n	ind:def	agen pengoksidasi yang kuat
14684798-n	ind:def	asam amino yang ditemukan dalam berbagai protein (terutama kolagen)
14685017-n	ind:def	gas hydrocarbon yang tidak berwarna
14685296-n	ind:def	zat karbon yang diperoleh dengan memanaskan kayu atau bahan organik lain
14685641-n	ind:def	gas batubara yang diproduksi untuk keperluan rumah tangga dan industri
14685768-n	ind:def	bahan bakar karbon yang dihasilkan dari destilasi batubara
14685881-n	ind:def	mineral minyak berat yang digunakan sebagai bahan bakar dalam mesin diesel
14686020-n	ind:def	minyak solar yang digunakan dalam mobil dan truk dengan mesin diesel
14686352-n	ind:def	bahan bakar yang terdiri dari sisa-sisa organisme yang tersimpan di batuan
14686585-n	ind:def	produk yang digunakan untuk bahan bakar
14687261-n	ind:def	bensin yang dicampur unsur Pb untuk mengurangi bunyi ketokan motor
14687513-n	ind:def	sesuatu yang dapat berfungsi sebagai sumber cahaya
14687633-n	ind:def	minyak hidrokarbon yang mudah terbakar digunakan sebagai bahan bakar lampu
14688089-n	ind:def	bahan bakar (seperti uranium) digunakan dalam reaktor nuklir
14688234-n	ind:def	mineral tembus panadang yang terdiri dari silika terhidrasi beraneka variabel
14688500-n	ind:def	mineral yang mengandung logam yang cukup berharga untuk ditambang
14688831-n	ind:def	mineral kuning yang terjadi dalam hubungannya dengan realgar (bijih arsenik)
14688978-n	ind:def	anti korosi merupakan paduan alami iridium dan osmium
14689226-n	ind:def	mika tak berwarna atau berwarna cokelat muda dengan sodium
14689493-n	ind:def	kombinasi nabati dengan arang yang jenuh kadar airnya digunakan sgb bahan bakar
14689672-n	ind:def	mineral (besi dan nikel sulfida) yang merupakan bijih nikel
14689817-n	ind:def	gula monosakarida yang mengandung tiga atom karbon per molekul
14690063-n	ind:def	gula monosakarida yang terdiri dari lima atom karbon per molekul
14690186-n	ind:def	monosakarida yang mengandung enam atom karbon per molekul
14690335-n	ind:def	oksida yang terdiri dari lima atom oksigen dalam molekul
14690607-n	ind:def	mineral padat putih yang terjadi secara alami sebagai periclase
14690790-n	ind:def	bentuk mika cokelat terdiri dari silikat hydrous kalium
14691085-n	ind:def	mineral langka yang merupakan sumber penting cesium
14691445-n	ind:def	setiap kelompok senyawa yang merupakan prekursor enzim tidak aktif
14692026-n	ind:def	bahan peledak yang mendorong roket
14692342-n	ind:def	mineral terdiri dari oksida terhidrasi dari mangan dan barium
14692682-n	ind:def	mineral (besi disulfida) yang memiliki warna kuning pucat
14692973-n	ind:def	merupakan sumber utama mangan
14693275-n	ind:def	mineral silikat aluminium putih atau kehijauan (mirip bedak)
14693575-n	ind:def	mineral besi sulfida (FeS) kecokelatan memiliki sifat magnetik lemah
14694161-n	ind:def	batuan metamorf keras terdiri kristal kuarsa
14694453-n	ind:def	berlian imitasi yang terbuat dari batu kristal
14694672-n	ind:def	kertas dibuat sebagian atau seluruhnya dari kain
14694910-n	ind:def	mineral langka oranye terang terdiri dari arsenik sulfida
14695184-n	ind:def	bahan mudah terbakar (biasanya garam dari litium atau strontium)
14695497-n	ind:def	tanah liat hitam India
14695737-n	ind:def	lapisan tanah di permukaan
14696180-n	ind:def	mineral merah muda atau merah terdiri dari kristal mangan silikat
14696463-n	ind:def	protein beracun yang diekstrak dari biji jarak
14696793-n	ind:def	bahan yang terdiri dari agregat mineral seperti yang membentuk kerak bumi
14697600-n	ind:def	batuan sedimen yang terbentuk dari endapan lempung
14697839-n	ind:def	batuan rudaceous terdiri dari fragmen tajam yang tertanam di tanah liat atau pasir
14698233-n	ind:def	batuan seperti granite yang membentuk lapisan terluar kerak bumi
14698568-n	ind:def	batuan metamorf dengan komposisi kira-kira sama dengan napal
14698884-n	ind:def	fragmen batuan dan kerikil
14699209-n	ind:def	kerikil kasar diletakkan sebagai alas jalan raya dan rel kereta api
14700046-n	ind:def	batuan permata sangat halus yang dipotong cembung tetapi tanpa sudut
14700280-n	ind:def	(Geologi) sedimen di mana kerikil pipih miring seragam ke arah yang sama
14700985-n	ind:def	zat lilin disekresi oleh ikan paus sperma dan ditemukan mengambang di laut
14701826-n	ind:def	pigmen kuning kadang-kadang melayang di lacquer
14702416-n	ind:def	substansi yang menyatukan permukaan
14703190-n	ind:def	gelatin protein yang diperoleh dengan merebus kulit dan kuku misalnya sapi
14703458-n	ind:def	merek komersial lem epoxy
14703709-n	ind:def	lem yang tidak larut dalam air
14704328-n	ind:def	larutan perekat dari karet + eter
14704966-n	ind:def	perekat terbuat dari air dan tepung atau pati
14705386-n	ind:def	perekat yang dibuat dengan melarutkan karet unvulcanized dalam benzena
14706026-n	ind:def	digunakan untuk mengisi celah atau lubang di permukaan
14706372-n	ind:def	setiap materi seperti ketan digunakan untuk mengisi pori-pori di permukaan
14706749-n	ind:def	setiap turunan dari purin
14707101-n	ind:def	(Biokimia) nukleosida komponen struktural dari asam nukleat
14707710-n	ind:def	nukleotida ditemukan dalam sel otot dan penting dalam metabolisme
14708042-n	ind:def	nukleotida yang berasal dari adenosin yang terjadi dalam jaringan otot
14708413-n	ind:def	lumut mirip akik cokelat
14709102-n	ind:def	kelas senyawa organik yang memiliki dua kelompok hidrokarbon
14709791-n	ind:def	etil alkohol murni (yang mengandung tidak lebih dari 1% air)
14710164-n	ind:def	etil alkohol yang tidak layak untuk minum
14710501-n	ind:def	gula monosakarida yang memiliki 6 atom karbon
14710805-n	ind:def	setiap senyawa organik yang dibentuk dengan menambahkan molekul alkohol
14711364-n	ind:def	amida kristal putih dari asam propenoic dapat merusak sistem syaraf
14711799-n	ind:def	cairan berminyak tidak berwarna yang diperoleh dengan kondensasi
14712224-n	ind:def	setiap logam monovalen kelompok I dari tabel periodik
14712692-n	ind:def	basa alam yang mengandung nitrogen yang ditemukan pada tumbuhan
14713487-n	ind:def	bubuk kristal putih alkaloid tidak berbau dari genus tanaman Ephedra (terutama E
14764061-n	ind:def	kulit binatang yang berbulu
14765016-n	ind:def	kulit anak biri-biri
14773022-n	ind:def	batu vulkanis yang padat dan keras
14804641-n	ind:def	bahan yang digunakan doketer gigi untuk menutup lubang pada gigi
14863521-n	ind:def	makian terhadap orang yang hina
14896714-n	ind:def	wewangian yang digunakan dalam membuat obat atau minyak wangi
14931795-n	ind:def	sesuatu yang bercampur aduk
15014529-n	ind:def	zat yang dapat membakar kulit
15039445-n	ind:def	keping papan dijadikan bumbung
15100945-n	ind:def	simpanan sebagai jaminan sesuatu
15104217-n	ind:def	kain bulu biri-biri
15107362-n	ind:def	kelompok zeolit dari keluarga yang terdiri dari aluminium hydrous silikat natriu
15107524-n	ind:def	sekelompok mineral zeolit dari silikat hydrous natrium dan aluminium
15107677-n	ind:def	kelompok mineral putih / kemerahan berkristal zeolit dari keluarga silikat hydro
15107876-n	ind:def	sebagian besar terdiri dari seng sulfida dalam
15108087-n	ind:def	seng oksida : bubuk putih yang digunakan sebagai pigmen atau sebagai kosmetik
15108324-n	ind:def	bubuk tak berwarna yang larut dalam air
15108538-n	ind:def	senyawa kristal fluorescent putih kekuningan
15108745-n	ind:def	pigmen putih yang dipakai sebagai cat rumah yang terdiri dari seng oksida
15108897-n	ind:def	mineral abu-abu metalik (PbS dan antimony)
15109016-n	ind:def	mika yang mengandung besi dan lithium
15109586-n	ind:def	enzim kompleks yang menyebabkan glikolisis
15109745-n	ind:def	sesuatu yang dipancarkan atau memancarkan (sebagai gas atau bau atau cahaya, dan lain-lain
15109931-n	ind:def	(Spiritualisme) substansi yang berasal dari medium tubuh selama kerasukan
15110307-n	ind:def	zat (atom atau molekul atau radikal atau ion)
15110666-n	ind:def	salah satu kelas senyawa organik yang berisi divalen radikal
15110796-n	ind:def	setiap zat yang terlibat dalam metabolisme (baik sebagai produk metabolisme
15110956-n	ind:def	zat yang diproduksi oleh tanaman atau tumbuh dengan cara ditanam
15111116-n	ind:def	salah satu dari kelompok hormon steroid sintetis
15111437-n	ind:def	senyawa yang ditemukan dalam air seni perempuan
15111609-n	ind:def	alkaloid beracun yang ditemukan di pohon-pohon tertentu tropis Amerika Selatan
15111903-n	ind:def	cairan steril yang mengandung protein murni turunan dari bakteri tuberkulosis
15112239-n	ind:def	reagen kimia yang menyebabkan terbakar (terutama gas mustard)
15112425-n	ind:def	bahan pelindung berwarna putih seperti keju yang membungkus kulit janin
15112932-n	ind:def	salah satu kelas dari asam organik yang tidak stabil yang mengandung belerang
15113050-n	ind:def	oksidasi kristal produk dari metabolisme nucleoproteins
15115926-n	ind:def	jangka waktu uji coba
15117246-n	ind:def	waktu yang menunjukkan satu jam lebih cepat daripada biasa
15119185-n	ind:def	masa rawat inap di rumah sakit
15121153-n	ind:def	hal yang sudah lalu
15122648-n	ind:def	zaman ratu elizabeth abad 16
15123115-n	ind:def	dari hari ke hari
15147330-n	ind:def	masa anak gadis kecil
15151764-n	ind:def	usia nikah tanpa izin orangtua
15152531-n	ind:def	usia diperbolehkan minum alkohol
15162882-n	ind:def	hari kemenangan atas jepang
15165917-n	ind:def	waktu makan tengah hari
15170504-n	ind:def	hari Sabtu dan Ahad
15180209-n	ind:def	waktu dibunyikannya tanda jam malam
15181282-n	ind:def	waktu untuk meninggalkan hotel
15182402-n	ind:def	hari kelahiran martin luther king
15182569-n	ind:def	hari kelahiran robert e lee
15185996-n	ind:def	musim panas saint martin
15187451-n	ind:def	hari kelahiran george washington
15189684-n	ind:def	hari kelahiran davis jefferson
15193776-n	ind:def	hari saint peter and paul
15238371-n	ind:def	musim menggunting bulu domba
15242029-n	ind:def	waktu orang Kristian berpuasa
15250312-n	ind:def	perayaan peringatan 50 tahun
15251336-n	ind:def	perayaan ulang tahun ke seratus
15251600-n	ind:def	ulang tahun ke-200
15251757-n	ind:def	ulang tahun ketiga ratus
15252524-n	ind:def	kejadian yang lama sekali
15268682-n	ind:def	akhir jangka waktu yang ditetapkan
15281329-n	ind:def	pengembalian investasi rata-rata
15285622-n	ind:def	tingkat kematian rata-rata
15297069-n	ind:def	(Ilmu komputer) waktu yang dibutuhkan untuk satu blok data tertentu
15297303-n	ind:def	masa percobaan selama pelaku memiliki waktu untuk menebus dirinya sendiri
15297472-n	ind:def	masa percobaan (kemampuan Anda)
15297672-n	ind:def	waktu yang diperlukan untuk menyelesaikan prosedur yang telah ditetapkan
15297859-n	ind:def	kelang waktu selama militer dan badan-badan sipil dipersiapkan dari serangan
15298011-n	ind:def	(Ilmu komputer) lamanya waktu proses
15298283-n	ind:def	periode 1378-1417 di mana ada dua ke-Paus-an dalam Gereja Katolik Roma
15298507-n	ind:def	jangka waktu bagi sesi parlemen ketika anggota Parlemen Inggris
15298695-n	ind:def	(Ilmu komputer) waktu yang dibutuhkan untuk memproses data komputer
15298852-n	ind:def	waktu aktual yang dibutuhkan oleh proses
15298995-n	ind:def	periode waktu di mana seorang bupati memerintah
15299225-n	ind:def	jangka waktu selama hari sekolah yang dikhususkan untuk studi
15299367-n	ind:def	(Kristen) festival gereja memperingati Transfigurasi Yesus
15299585-n	ind:def	periode waktu yang diijinkan oleh pembayaran rekening pertukaran uang
15299783-n	ind:def	jangka waktu yang dianggap terbaik untuk memulai atau menyelesaikan sesuatu
15300051-n	ind:def	hari pada tahun 2001 ketika pembom bunuh diri Arab membajak pesawat
12171966-n	ind:def	perdu kerabat kembang sepatu, penghasil sayuran buah, berwarna hijau berbentuk panjang dan meruncing di bagian ujungnya
12151365-n	ind:def	alang-alang air yang tumbuh di Eropa Selatan dan Afrika Utara, digunakan sebagai bahan kertas pada zaman dahulu
12903503-n	ind:def	alkaloid sangat beracun yang dikandung antara lain oleh sejenis kecubung
12049562-n	ind:def	anggrek yang bunganya kemerah-merahan
02115096-n	ind:def	anjing hutan yang berbulu kuning, terdapat di Afrika dan Asia
02115641-n	ind:def	anjing liar dari Australia, bulunya berwarna cokelat kemerah-merahan
01791463-n	ind:def	ayam hutan yang berasal dari Asia bagian selatan, khususnya India, bulunya berwarna emas, merah, cokelat, merah marun gelap, oranye, sedikit hijau metalik, dan abu-abu, panjangnya dapat mencapai hingga 70 cm, ekor ayam jantan dapat mencapai 28 cm, merupakan ayam pedaging dan petelur
02396427-n	ind:def	babi yang hidup di hutan yang belum diternakkan manusia; celeng
12147835-n	ind:def	bambu yang tersebar luas di daerah beriklim tropis, berumpun agak jarang, batangnya tegak atau agak condong, tinggi mencapai 20 m, garis tengah 10 cm, berwarna kuning, hijau bertutul cokelat, hijau mengilat atau kuning bergaris hijau, rebungnya dapat dimakan; buluh kuning; buluh gading
12148757-n	ind:def	bambu yang tingginya mencapai 30 m, bergaris tengah mencapai 30 cm, berasal dari Myanmar dan Siam
12149144-n	ind:def	bambu yang tingginya mencapai 6 m, bergaris tengah 2–3 cm, berwarna hijau kekuning-kuningan, banyak terdapat di Kebun Raya Cibodas, Jawa Barat
12432808-n	ind:def	bawang besar
12432356-n	ind:def	bawang yang daunnya pejal dan lebar, banyak digunakan dalam berbagai masakan
12433952-n	ind:def	bawang yang umbinya memanjang berwarna putih, berdaun geronggang, daunnya panjang-panjang, dapat dimasak; bawang bakung; bawang prei
12704343-n	ind:def	belimbing yang buahnya besar berbentuk bintang, berlekuk-lekuk dengan penampang melintang, berwarna kuning, dan permukaannya licin seperti lilin
12704513-n	ind:def	belimbing yang buahnya kecil-kecil, rasanya sangat masam, biasanya digunakan dalam masakan
12423565-n	ind:def	berbagai jenis bawang seperti bawang merah, bawang putih, bawang daun, dsb
01882714-n	ind:def	beruang kantong yang memanjat, hidup di Australia, panjangnya sekitar 2 kaki dengan telinga besar berbulu, berwarna abu-abu, dan berkuku tajam, hidup sebagai binatang malam, makanannya daun eukaliptus
01695060-n	ind:def	biawak besar yang panjangnya dapat mencapai 5 m dengan berat sekitar 150 kg, ekornya pipih, kepalanya bermoncong, lidahnya panjang bercabang di ujungnya dengan warna kuning kemerah-merahan, terdapat di Pulau Komodo, Nusa Tenggara Timur
01770263-n	ind:def	binatang artropoda, kakinya beruas-ruas, berekor panjang, bersengat pada ujung ekornya, menyengat dengan cara menungging atau menjengking dengan ekor menjengkit (banyak macamnya seperti kalajengking bangkang; kalajengking pisang)
01784427-n	ind:def	binatang berbisa bertubuh pipih, bersegmen seperti cacing, berkaki banyak, bersendi, bagian depannya beracun
01771966-n	ind:def	binatang berkaki delapan, berwarna abu-abu kehitam-hitaman, menjalin jaring benang sutra dari perutnya yang berfungsi sebagai perangkap mangsa
02389559-n	ind:def	binatang berkuku satu, mirip kuda kecil, bertelinga panjang dengan ekor yang hanya pada ujungnya berbulu; himar
02390640-n	ind:def	binatang berkuku satu, mirip kuda kecil, bertelinga panjang dengan ekor yang hanya pada ujungnya berbulu; himar
01914415-n	ind:def	binatang laut, badannya berongga-rongga dan berumbai-rumbai, biasanya melekat pada beting karang
02114367-n	ind:def	binatang liar yang bentuk badannya seperti anjing dan warna bulunya kuning kelabu
02502807-n	ind:def	binatang malam, juga disebut lemur terbang, tubuhnya sebesar kucing, kepalanya lebar dengan telinga pendek yang bulat dan moncong yang tumpul, matanya besar, mempunyai selaput peluncur yang membentang dari sisi leher sampai ke ujung jari tangan dan kaki hingga ke bagian paling ujung ekornya, makanannya daun, tunas pucuk, bunga, dan buah yang lunak
02324850-n	ind:def	binatang mamalia yang mengunggis, mempunyai telinga panjang dan ekor pendek, rupanya seperti marmot besar
01662274-n	ind:def	binatang melata berkaki empat, punggungnya berkulit keras, hidup di air dan di darat
02084071-n	ind:def	binatang menyusui yang biasa dipelihara untuk menjaga rumah, berburu, dsb
02504013-n	ind:def	binatang menyusui, berbelalai, bergading, berkaki besar, berkulit tebal, berbulu abu-abu (ada juga yang putih), berdaun telinga lebar, dan hidupnya menggerombol di hutan (terdapat di Asia dan Afrika)
02374451-n	ind:def	binatang menyusui, berkuku satu, biasa dipiara orang sebagai kendaraan (tunggangan, angkutan) atau penarik kendaraan dsb
02393940-n	ind:def	binatang menyusui, tubuhnya menyerupai babi hutan, punggung membulat dan menurun ke depan, warna bulu badan bagian depan (perut dan kaki) hitam, sedangkan bagian lain keputih-putihan; badak tidak bercula
02436353-n	ind:def	binatang pemakan tanaman yang cepat larinya, berbadan langsing, kaki depan lebih pendek daripada kaki belakang, bulunya berwarna cokelat kemerah-merahan, jenis jantan bertaring, mencuat ke luar dari atas rahang
02416410-n	ind:def	binatang pemamah biak dan pemakan rumput (daun-daunan), berkuku genap, tanduknya bergeronggang, biasanya dipelihara sebagai hewan ternak untuk diambil daging, susu, kadang-kadang bulunya
02439033-n	ind:def	binatang pemamah biak, berasal dari Afrika, berkaki panjang, kaki depan lebih panjang dari kaki belakang sehingga punggungnya menurun ke belakang, leher sangat panjang, kepalanya dapat mencapai ketinggian 5–6 m dari tanah; zarafah
02361222-n	ind:def	binatang pengerat dari suku tupai-tupaian Sciuridae
02356108-n	ind:def	binatang pengunggis buah-buahan, berbulu halus, berwarna kuning atau cokelat, hidup di atas pohon; bajing
02423218-n	ind:def	binatang seperti rusa berkaki ramping, mempunyai kemampuan lari yang sangat cepat, biasanya hidup liar dan berkelompok di dataran Afrika dan Asia
01974399-n	ind:def	binatang tidak bertulang, hidup dalam air, berkulit keras, berkaki sepuluh, berekor pendek, dan bersepit dua pada kaki depannya
01910529-n	ind:def	binatang yang badannya mirip pinggan agar-agar dan berjumbai-jumbai, biasa terapung-apung di permukaan laut, dapat menimbulkan rasa gatal bagi makhluk lain yang menyentuhnya
12333530-n	ind:def	buah jambu yang di dalam dagingnya terdapat biji kecil-kecil, dagingnya berwarna merah atau putih; biawas
12711984-n	ind:def	buah jeruk nipis; jeruk pecel
12711596-n	ind:def	buah jeruk yang berkulit keras, berwarna kuning muda dan berbau enak, daging buahnya sangat asam
12333961-n	ind:def	buah kerabat jambu biji, berwarna merah, rasanya masam seperti stroberi, kaya antioksidan
11694300-n	ind:def	buah mirip srikaya, beracun, banyak biji, berbentuk oval, bermanfaat untuk menguatkan sistem imun, menangkal kanker, menyehatkan otak, dan mencegah osteoporosis
12157276-n	ind:def	buah tanaman menjalar yang berdaging, bagian luar kulitnya keras menjangat, berasal dari bakal buah terbenam, berdaun buah tiga, tetapi kemudian hanya berongga satu serta berbiji banyak, seperti terdapat pada suku timun-timunan (banyak macamnya, seperti labu air, labu siam)
12905655-n	ind:def	buah tomat berbentuk bulat, padat, sedikit keras menyerupai buah apel
12641007-n	ind:def	buah yang berbentuk bulat berwarna oranye, berdaging tebal dan berbiji besar dan keras
12371439-n	ind:def	buah yang kulitnya berwarna cokelat kehijauan dan berbulu, dagingnya berwarna hijau dan rasanya manis, berasal dari Cina
01697978-n	ind:def	buaya yang moncongnya panjang lancip
12454021-n	ind:def	bunga anggota keluarga lili, berwarna cerah dengan mahkota menyerupai bola lampu, biasa berbunga saat musim semi
12517253-n	ind:def	bunga yang biru warnanya dari tumbuhan merambat
01693472-n	ind:def	bunglon
01578180-n	ind:def	burung berbulu hitam berkilau yang dapat dilatih menirukan bunyi (kata-kata, nyanyian, dsb); tiung
02052044-n	ind:def	burung berparuh panjang dan kuat hidup di danau, rawa, dan lautan
01806467-n	ind:def	burung besar yang kepalanya kecil, leher dan kakinya panjang, sayapnya pendek, yang jantan mempunyai ekor lebih panjang daripada yang betina, bulu ekornya indah dihiasi dengan lingkaran-lingkaran hijau biru dan apabila dibentangkan menyerupai bentuk kipas (setengah lingkaran)
01619835-n	ind:def	burung buas besar di pegunungan Andes dengan leher dan kepala tidak berbulu
01614343-n	ind:def	burung buas pemakan binatang besar seperti serigala, rubah, antilop, bahkan manusia, warna bulunya cokelat muda, ujung sayap berbintik-bintik, tingginya 1 meter, jarak bentang ujung sayap 2 m, hidup di pegunungan Asia dan Eropa
01605119-n	ind:def	burung buas yang mempunyai daya penglihatan tajam, paruhnya bengkok dan cengkeramannya kuat, menangkap mangsanya dengan menyambar
01834177-n	ind:def	burung kecil, berdengung, pemakan madu dan serangga
01545303-n	ind:def	burung mirip ayam hutan, kicauannya merdu dan dapat menirukan suara burung lain
02053720-n	ind:def	burung pemakan ikan yang pandai berenang, bentuk tubuh, paruh, dan kakinya mirip belibis, kakinya dilengkapi dengan selaput yang membentang di antara jari-jari kaki yang berguna untuk berenang
01838326-n	ind:def	burung pemakan serangga yang membuat sarangnya pada kayu yang dilubanginya (dengan jalan mematukinya); belatuk
01621714-n	ind:def	burung pemangsa yang keluar mencari makan pada malam hari dan bermata tajam; kuak; kuar
02017093-n	ind:def	burung seperti ayam, tetapi rupanya lebih bagus, bulu badannya berwarna biru kehijau-hijauan di bagian dada, di bawah ekornya berwarna putih, bagian atas dari kepala, paruh, dan kaki berwarna merah menyala, hidup dekat sawah, rawa-rawa, dan danau, pandai terbang, pakannya berupa macam-macam serangga, terutama serangga air, tumbuhan air, dan jenis padi-padian
02010728-n	ind:def	burung seperti kuntul, bersuara nyaring, bulunya berwarna belang putih, abu-abu, dan biru,kakinya berwarna kuning, dan paruh panjang berwarna hitam
01521014-n	ind:def	burung unta padang rumput di Amerika Selatan, tinggi 1,2–1,5 m
01518878-n	ind:def	burung yang besar, lehernya panjang, dan larinya cepat, tetapi tidak bisa terbang
01802159-n	ind:def	burung yang besarnya tidak lebih dari seekor ayam kampung, berwarna hitam, pada bagian dada warna bulunya putih bersih, paruhnya abu-abu, jambulnya berwarna kuning, besar telurnya lima kali lebih besar daripada telur ayam; burung langka yang dilindungi di daerah Sulawesi, betinanya tidak mengerami telurnya; burung yang berbakat besar mengatur suhu dari tumpukan tanah pasir dan dedaunan dalam proses menetaskan telurnya karena burung ini tidak pernah membuat sarang untuk mengerami telur dan tidak membesarkan anak-anaknya, pandai memilih pelataran yang cocok untuk meletakkan dan menetaskan telurnya
02007422-n	ind:def	burung yang hidup di daerah tropis (di Afrika dan Amerika Selatan), berkaki dan berleher panjang, berparuh lengkung, tepi paruhnya bagian dalam bergerigi seperti paruh itik, berbulu putih dengan sayap hitam yang pangkalnya ditutupi bulu halus berwarna merah anggur
01818959-n	ind:def	burung yang paruhnya kuat dan bagian atasnya melengkung ke bawah, berwarna putih, bisa diajar berbicara
12902021-n	ind:def	cabai yang buahnya kecil dan pedas; lada burung, lada cili; lada padi; cili padi
01931520-n	ind:def	cacing kecil yang hidup sebagai parasit dalam perut, terutama pada anak-anak; cacing kecil di dalam perut yang kadang-kadang keluar menempel di dubur; cacing kerawil; kerwit
01930852-n	ind:def	cacing parasit yang hidup dalam usus halus manusia
01611472-n	ind:def	elang besar (termasuk binatang buas)
01413744-n	ind:def	ganggang bersel banyak, berwarna merah, mulai merah muda, ungu, sampai merah kebiru-biruan
12589458-n	ind:def	gebang
02129604-n	ind:def	harimau yang ukuran tubuhnya besar, tinggi mencapai 60 cm dan panjang 2,5 m, warna bulunya cokelat kekuning-kuningan bergaris-garis belang hitam, berburu mangsanya pada malam hari, hanya harimau yang tua, sakit, dan luka saja yang suka menyerang manusia; harimau yang berloreng-loreng; harimau tunggal; harimau loreng yang sangat galak; congkok
02128385-n	ind:def	harimau yang warna dasar bulunya cokelat muda kekuningan dengan tutul-tutul hitam kecokelatan, ekornya panjang
12115748-n	ind:def	herba tahunan yang tumbuh di sabana, memiliki tunas menjalar yang keras, batang tegak langsing, bunga majemuk dalam bentuk bulir, rimpangnya dapat digunakan sebagai obat diuretik, sakit perut, dan demam
01873310-n	ind:def	hewan air berkaki empat yang mempunyai cakar dan selaput renang yang menonjol, berbisa, terdapat di paya-paya air tawar, tubuh tertutup kulit bulu tebal dan halus; paruh bebek
02438272-n	ind:def	hewan menyusui seperti domba berleher panjang yang diternakkan di Peru dan menghasilkan wol
01665541-n	ind:def	hewan pelagik yang hidup di perairan tropis dan subtropis, berat mencapai 9 kg, panjang mencapai 160 cm, tersebar di perairan Atlantik Utara sampai Afrika Selatan; penyu yang mempunyai ukuran terbesar dengan ukuran panjang badan mencapai 2 m dan bobot 600–900 kg
02136452-n	ind:def	hewan seperti kucing, memiliki hidung bulat berwarna hitam dan penciuman yang tajam, berkerabat dengan musang
01491006-n	ind:def	hiu biru dengan tubuh besar
01494757-n	ind:def	hiu yang kepalanya menyerupai martil, panjang mencapai 4 m, hidup di perairan tropis dan subtropis Samudra Atlantik dan Laut Tengah
01485479-n	ind:def	hiu yang panjangnya mencapai 13 m, hidup di perairan Atlantik Utara, Laut Tengah
02556373-n	ind:def	ikan air tawar dan payau, seluruh tubuhnya berwarna hitam sampai hijau pucat, panjang mencapai 25 cm, hidup di dasar perairan tropis, tersebar di perairan Asia (India sampai garis Wallace termasuk Cina); harfan; bato; betok
02535537-n	ind:def	ikan berbadan bujur telur dari suku Salmonidae, beberapa jenisnya bermigrasi dari air laut ke air tawar selama musim kawin, ukurannya mencapai 150 cm (jantan) dan 120 cm (betina), berat 46,8 kg, umur 13 tahun, hidup di dasar dan kolom perairan beriklim sedang, tersebar di Samudra Atlantik
02637046-n	ind:def	ikan laut
02542432-n	ind:def	ikan laut atau payau, bentuk memanjang, ukuran mencapai 104 cm, berat 10 kg, hidup di terumbu karang perairan tropis, tersebar di perairan hangat
02574271-n	ind:def	ikan laut atau payau, berbentuk memanjang dengan mulut lancip ukuran 200 cm, berat 68 kg, umur mencapai 15 tahun, hidup di terumbu karang perairan subtropis, tersebar di perairan Kanada sampai Bermuda, dan Massachusett, Maroko ke selatan sampai Afrika Selatan, Afrika Timur dan Hokkaido, Jepang sampai Australia
02603540-n	ind:def	ikan laut atau payau, panjang mencapai 200 cm, hidup di terumbu karang perairan subtropis, dengan kedalaman 1–100 m, tersebar di perairan Laut Merah dan Pantai Timur Afrika
01499396-n	ind:def	ikan laut bertulang rawan, badannya pipih, berbentuk seperti layang-layang, ukurannya mencapai 6 m, berekor panjang, kecil, dan berduri yang digunakan sebagai senjata, tersebar di perairan Atlantik Barat: Carolina Utara dan Florida, dan Bermuda hingga Brazil Selatan, Teluk Meksiko dan Karibia, Atlantik Timur (Mauritania hingga Angola), Indo-Pasifik Barat (Laut Merah dan Afrika Selatan hingga Hawaii), bagian utara hingga Jepang, bagian selatan hingga Australia, Pasifik Timur (Teluk California hingga Puerto Pizarro, Peru, dan Kepulauan Galapagos)
